"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-04","6.26",",,X",,,"0.10",",,X,2400","0.0",",,X","0.0",",,X",,,"50",",,X","36",",,X","  210",",,X","  210",",,X","14.1",",,X","17.9",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-05","6.93",",,X",,,"0.12",",,X,2400","0.0",",,X","0.0",",,X",,,"44",",,X","40",",,X","  110",",,X","  120",",,X","21.0",",,X","25.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-06","6.71",",,X",,,"0.08",",,X,2400","0.0",",,X","0.0",",,X",,,"45",",,X","37",",,X","  200",",,X","  200",",,X","16.1",",,X","21.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-07","16.33",",,X",,,"0.09",",,X,2400","0.0",",,X","0.0",",,X",,,"50",",,X","40",",,X","  210",",,X","  220",",,X","30.0",",,X","40.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-08","14.09",",,X",,,"0.64",",,X,2400","0.0",",,X","0.0",",,X",,,"53",",,X","42",",,X","  200",",,X","  190",",,X","31.1",",,X","42.9",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-09","11.41",",,X",,,"1.51",",,X,2400","0.0",",,X","0.0",",,X",,,"50",",,X","35",",,X","  210",",,X","  210",",,X","21.9",",,X","33.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-10","4.70",",,X",,,"0.01",",,X,2400","0.0","T,,X","0.0",",,X",,,"38",",,X","31",",,X","  180",",,X","  190",",,X","10.1",",,X","14.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-11","4.25",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"37",",,X","27",",,X","  360",",,X","   20",",,X","10.1",",,X","15.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-12","4.47",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"37",",,X","25",",,X","   10",",,X","   20",",,X","12.1",",,X","13.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-13","3.36",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"36",",,X","24",",,X","  130",",,X","  140",",,X","8.1",",,X","8.9",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-14","2.91",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"38",",,X","28",",,X","  230",",,X","  250",",,X","6.9",",,X","8.9",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-15","5.14",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"44",",,X","31",",,X","   20",",,X","   10",",,X","12.1",",,X","14.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-16","4.03",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"43",",,X","25",",,X","  360",",,X","   40",",,X","10.1",",,X","12.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-17","2.24",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"39",",,X","27",",,X","   60",",,X","  330",",,X","6.9",",,X","8.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-18","2.91",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"38",",,X","30",",,X","   30",",,X","  360",",,X","8.9",",,X","12.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-19","4.25",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"34",",,X","31",",,X","   30",",,X","   30",",,X","10.1",",,X","13.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-20","4.70",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"38",",,X","31",",,X","   20",",,X","   20",",,X","8.9",",,X","10.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-21","2.46",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"36",",,X","29",",,X","  130",",,X","  130",",,X","8.9",",,X","10.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-22","1.34",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"38",",,X","29",",,X","  150",",,X","  210",",,X","6.9",",,X","6.9",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-23","6.93",",,X",,,"0.20",",,X,2400","0.0",",,X","0.0",",,X",,,"45",",,X","36",",,X","  200",",,X","  200",",,X","17.9",",,X","23.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-24","5.82",",,X",,,"0.23",",,X,2400","0.0",",,X","0.0",",,X",,,"45",",,X","34",",,X","  190",",,X","  190",",,X","15.0",",,X","17.9",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-25","4.70",",,X",,,"0.12",",,X,2400","0.0",",,X","0.0",",,X",,,"51",",,X","37",",,X","  220",",,X","  220",",,X","10.1",",,X","13.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-26","10.07",",,X",,,"0.09",",,X,2400","0.0",",,X","0.0",",,X",,,"47",",,X","39",",,X","  210",",,X","  210",",,X","21.0",",,X","29.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-27","10.07",",,X",,,"0.07",",,X,2400","0.0",",,X","0.0",",,X",,,"42",",,X","39",",,X","  200",",,X","  190",",,X","17.9",",,X","23.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-28","7.16",",,X",,,"0.31",",,X,2400","0.0",",,X","0.0",",,X",,,"43",",,X","38",",,X","  210",",,X","  220",",,X","14.1",",,X","17.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-29","8.72",",,X",,,"0.17",",,X,2400","0.0",",,X","0.0",",,X",,,"47",",,X","41",",,X","  220",",,X","  210",",,X","21.0",",,X","28.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-30","8.72",",,X",,,"0.14",",,X,2400","0.0",",,X","0.0",",,X",,,"48",",,X","44",",,X","  190",",,X","  210",",,X","16.1",",,X","21.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-01-31","8.95",",,X",,,"0.12",",,X,2400","0.0",",,X","0.0",",,X",,,"49",",,X","45",",,X","  200",",,X","  200",",,X","17.0",",,X","23.9",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-01","6.49",",,X",,,"0.01",",,X,2400","0.0",",,X","0.0",",,X",,,"53",",,X","41",",,X","   10",",,X","   10",",,X","16.1",",,X","19.9",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-02","4.47",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"43",",,X","37",",,X","   10",",,X","   10",",,X","15.0",",,X","16.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-03","6.49",",,X",,,"0.09",",,X,2400","0.0",",,X","0.0",",,X",,,"48",",,X","37",",,X","  210",",,X","  210",",,X","12.1",",,X","14.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-04","5.82",",,X",,,"0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"51",",,X","44",",,X","  130",",,X","  130",",,X","13.0",",,X","15.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-05","11.41",",,X",,,"0.13",",,X,2400","0.0",",,X","0.0",",,X",,,"50",",,X","44",",,X","  200",",,X","  190",",,X","21.9",",,X","25.9",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-06","10.07",",,X",,,"0.04",",,X,2400","0.0",",,X","0.0",",,X",,,"51",",,X","43",",,X","  190",",,X","  180",",,X","17.9",",,X","25.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-07","9.17",",,X",,,"0.05",",,X,2400","0.0",",,X","0.0",",,X",,,"49",",,X","38",",,X","  240",",,X","  220",",,X","21.0",",,X","31.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-08","2.91",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"46",",,X","36",",,X","   30",",,X","   30",",,X","13.0",",,X","16.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-09","2.91",",,X",,,"0.01",",,X,2400","0.0",",,X","0.0",",,X",,,"47",",,X","40",",,X","  340",",,X","  350",",,X","8.1",",,X","8.9",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-10","4.47",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"48",",,X","35",",,X","  330",",,X","  330",",,X","10.1",",,X","14.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-11","3.13",",,X",,,"0.01",",,X,2400","0.0",",,X","0.0",",,X",,,"47",",,X","40",",,X","  130",",,X","  130",",,X","8.1",",,X","12.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-12","12.53",",,X",,,"0.04",",,X,2400","0.0",",,X","0.0",",,X",,,"52",",,X","45",",,X","  200",",,X","  220",",,X","25.1",",,X","34.9",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-13","9.17",",,X",,,"0.09",",,X,2400","0.0",",,X","0.0",",,X",,,"49",",,X","45",",,X","  110",",,X","  100",",,X","29.1",",,X","38.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-14","4.92",",,X",,,"0.04",",,X,2400","0.0",",,X","0.0",",,X",,,"49",",,X","42",",,X","  150",",,X","  150",",,X","17.0",",,X","40.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-15","5.37",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"56",",,X","41",",,X","  350",",,X","  360",",,X","8.9",",,X","13.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-16","12.53",",,X",,,"0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"52",",,X","39",",,X","  210",",,X","  200",",,X","23.9",",,X","33.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-17","7.61",",,X",,,"0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"49",",,X","40",",,X","  200",",,X","  200",",,X","15.0",",,X","17.9",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-18","4.25",",,X",,,"0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"46",",,X","39",",,X","  210",",,X","  210",",,X","10.1",",,X","15.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-19","7.61",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"51",",,X","35",",,X","  350",",,X","  350",",,X","17.0",",,X","19.9",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-20","4.70",",,X",,,"0.06",",,X,2400","0.0",",,X","0.0",",,X",,,"46",",,X","34",",,X","  200",",,X","  200",",,X","14.1",",,X","17.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-21","13.87",",,X",,,"0.02",",,X,2400","0.0",",,X","0.0",",,X",,,"44",",,X","39",",,X","  210",",,X","  210",",,X","23.9",",,X","31.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-22","18.12",",,X",,,"0.37",",,X,2400","0.0",",,X","0.0",",,X",,,"46",",,X","39",",,X","  220",",,X","  210",",,X","30.0",",,X","40.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-23","10.29",",,X",,,"0.01",",,X,2400","0.0",",,X","0.0",",,X",,,"50",",,X","39",",,X","  220",",,X","  220",",,X","21.9",",,X","30.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-24","12.30",",,X",,,"0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"48",",,X","41",",,X","  180",",,X","  180",",,X","25.9",",,X","34.9",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-25","15.88",",,X",,,"0.09",",,X,2400","0.0",",,X","0.0",",,X",,,"51",",,X","38",",,X","  220",",,X","  240",",,X","29.1",",,X","38.9",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-26","8.50",",,X",,,"0.02",",,X,2400","0.0",",,X","0.0",",,X",,,"48",",,X","39",",,X","  190",",,X","  200",",,X","15.0",",,X","19.9",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-27","4.03",",,X",,,"0.18",",,X,2400","0.0",",,X","0.0",",,X",,,"50",",,X","40",",,X","  210",",,X","  200",",,X","17.0",",,X","21.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-02-28","8.50",",,X",,,"0.32",",,X,2400","0.0",",,X","0.0",",,X",,,"53",",,X","44",",,X","  200",",,X","  140",",,X","15.0",",,X","19.9",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-01","12.08",",,X",,,"0.16",",,X,2400","0.0",",,X","0.0",",,X",,,"59",",,X","52",",,X","  200",",,X","  190",",,X","19.9",",,X","29.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-02","10.07",",,X",,,"0.03",",,X,2400","0.0",",,X","0.0",",,X",,,"57",",,X","41",",,X","  200",",,X","  210",",,X","17.9",",,X","23.9",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-03","6.26",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"52",",,X","36",",,X","   20",",,X","   30",",,X","13.0",",,X","16.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-04","8.72",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"56",",,X","32",",,X","   80",",,X","  120",",,X","16.1",",,X","19.9",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-05","5.37",",,X",,,"0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"49",",,X","43",",,X","   10",",,X","  120",",,X","14.1",",,X","19.9",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-06","9.17",",,X",,,"0.47",",,X,2400","0.0",",,X","0.0",",,X",,,"45",",,X","41",",,X","   20",",,X","   20",",,X","17.9",",,X","21.9",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-07","5.59",",,X",,,"0.29",",,X,2400","0.0",",,X","0.0",",,X",,,"54",",,X","41",",,X","  210",",,X","  200",",,X","13.0",",,X","15.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-08","5.82",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"53",",,X","36",",,X","  350",",,X","  350",",,X","15.0",",,X","17.9",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-09","2.91",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"55",",,X","34",",,X","  210",",,X","  210",",,X","10.1",",,X","14.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-10","3.58",",,X",,,"0.03",",,X,2400","0.0",",,X","0.0",",,X",,,"46",",,X","39",",,X","  140",",,X","  130",",,X","8.1",",,X","10.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-11","2.46",",,X",,,"0.05",",,X,2400","0.0",",,X","0.0",",,X",,,"51",",,X","43",",,X","  150",",,X","  170",",,X","10.1",",,X","12.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-12","12.75",",,X",,,"0.08",",,X,2400","0.0",",,X","0.0",",,X",,,"55",",,X","50",",,X","  190",",,X","  180",",,X","21.0",",,X","28.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-13","8.28",",,X",,,"0.09",",,X,2400","0.0",",,X","0.0",",,X",,,"53",",,X","49",",,X","  190",",,X","  190",",,X","21.0",",,X","25.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-14","6.71",",,X",,,"0.11",",,X,2400","0.0",",,X","0.0",",,X",,,"53",",,X","49",",,X","  220",",,X","  220",",,X","14.1",",,X","17.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-15","9.62",",,X",,,"0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"58",",,X","48",",,X","  220",",,X","  250",",,X","16.1",",,X","21.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-16","14.32",",,X",,,"0.17",",,X,2400","0.0",",,X","0.0",",,X",,,"51",",,X","40",",,X","  220",",,X","  220",",,X","28.0",",,X","36.9",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-17","13.65",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"48",",,X","39",",,X","  210",",,X","  230",",,X","23.9",",,X","30.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-18","13.20",",,X",,,"0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"53",",,X","39",",,X","  200",",,X","  190",",,X","23.9",",,X","33.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-19","7.61",",,X",,,"0.46",",,X,2400","0.0",",,X","0.0",",,X",,,"55",",,X","35",",,X","   90",",,X","  100",",,X","17.0",",,X","23.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-20","17.00",",,X",,,"0.39",",,X,2400","0.0",",,X","0.0",",,X",,,"52",",,X","40",",,X","  210",",,X","  200",",,X","31.1",",,X","44.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-21","10.96",",,X",,,"0.32",",,X,2400","0.0","T,,Z","0.0",",,X",,,"50",",,X","36",",,X","   30",",,X","  210",",,X","25.1",",,X","32.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-22","4.92",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"49",",,X","33",",,X","  170",",,X","   30",",,X","12.1",",,X","14.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-23","5.82",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"50",",,X","34",",,X","   20",",,X","  260",",,X","8.9",",,X","14.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-24","4.70",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"54",",,X","33",",,X","   50",",,X","  270",",,X","8.9",",,X","12.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-25","6.26",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"62",",,X","40",",,X","   20",",,X","   20",",,X","14.1",",,X","15.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-26","3.80",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"62",",,X","43",",,X","   10",",,X","   10",",,X","10.1",",,X","13.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-27","3.58",",,X",,,"0.01",",,X,2400","0.0",",,X","0.0",",,X",,,"56",",,X","45",",,X","   20",",,X","   60",",,X","10.1",",,X","13.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-28","2.91",",,X",,,"0.08",",,X,2400","0.0",",,X","0.0",",,X",,,"61",",,X","47",",,X","  200",",,X","  210",",,X","10.1",",,X","13.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-29","5.59",",,X",,,"0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"65",",,X","46",",,X","   10",",,X","  300",",,X","10.1",",,X","14.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-30","9.84",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"68",",,X","42",",,X","   20",",,X","   30",",,X","17.9",",,X","23.0",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-03-31","6.49",",,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"69",",,X","44",",,X","   10",",,X","   20",",,X","13.0",",,X","16.1",",,X"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-04-01","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","63",",,W","47",",,W","  210",",,W","  210",",,W","17.0",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-04-02","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","57",",,W","48",",,W","  200",",,W","  190",",,W","10.1",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-04-03","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","62",",,W","46",",,W","  350",",,W","  210",",,W","8.9",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-04-04","6.71",",,W",,,"0.33",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","58",",,W","50",",,W","  190",",,W","  190",",,W","18.1",",,W","28.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-04-05","12.53",",,W",,,"0.73",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","57",",,W","50",",,W","  110",",,W","  310",",,W","29.1",",,W","40.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-04-06","11.18",",,W",,,"0.50",",,W,2400","0.0",",,W","0.0",",,W","50","H,,S","54",",,W","45",",,W","  180",",,W","  180",",,W","21.9",",,W","28.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-04-07","8.72",",,W",,,"1.54",",,W,2400","0.0",",,W","0.0",",,W","45","H,,S","47",",,W","41",",,W","   10",",,W","   80",",,W","19.9",",,W","36.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2013-04-08","6.93",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","56",",,W","43",",,W","  230",",,W","  200",",,W","13.0",",,W","16.1",",,W"
